datetime,active_power_kw,wind_speed_ms,theoretical_power_kwh,wind_direction_deg,power_deficit,anomaly,month,month_name,efficiency,hour,season
2018-01-01 09:00:00,725.868103027343,6.19436883926391,691.546334303948,199.848495483398,-34.32176872339494,0,1,January,1.0,9,0
2018-01-01 09:10:00,408.997406005859,4.97719812393188,330.417630427964,207.997802734375,-78.57977557789496,0,1,January,1.0,9,0
2018-01-01 09:20:00,628.436828613281,5.95911121368408,611.283836510667,210.954895019531,-17.152992102614007,0,1,January,1.0,9,0
2018-01-01 09:30:00,716.1005859375,6.21137619018554,697.649474372052,215.69400024414,-18.451111565447945,0,1,January,1.0,9,0
2018-01-01 09:40:00,711.49560546875,6.11145305633544,662.235163012206,220.84260559082,-49.26044245654395,0,1,January,1.0,9,0
2018-01-01 09:50:00,838.151916503906,6.45632219314575,789.011422412419,237.065307617187,-49.14049409148697,0,1,January,1.0,9,0
2018-01-01 10:00:00,881.062072753906,6.66665792465209,872.739625855708,235.667495727539,-8.322446898197995,0,1,January,1.0,10,0
2018-01-01 10:10:00,663.703125,6.16287899017333,680.327891653483,229.329696655273,16.624766653482993,0,1,January,0.9755635968222943,10,0
2018-01-01 10:20:00,578.261596679687,6.01316785812377,628.442560754699,234.900604248046,50.18096407501196,0,1,January,0.9201502775134303,10,0
2018-01-01 10:30:00,465.620086669921,5.56120300292968,486.779567601972,230.422805786132,21.159480932050997,0,1,January,0.9565316986571782,10,0
2018-01-01 10:40:00,311.050903320312,4.96073198318481,326.411025380213,229.537506103515,15.360122059901016,0,1,January,0.9529423920591864,10,0
2018-01-01 10:50:00,230.05549621582,4.60387516021728,244.31624421611,231.79849243164,14.260748000289992,0,1,January,0.9416299638771639,10,0
2018-01-01 11:00:00,233.990600585937,4.55453395843505,233.632780531927,234.105606079101,-0.3578200540099772,0,1,January,1.0,11,0
2018-01-01 11:10:00,175.592193603515,4.26362895965576,173.573663122312,228.776702880859,-2.018530481202987,0,1,January,1.0,11,0
2018-01-01 11:20:00,118.133102416992,3.89413905143737,108.571221110423,227.938995361328,-9.561881306569006,0,1,January,1.0,11,0
2018-01-01 11:30:00,142.202499389648,4.03876113891601,130.229989593698,224.46499633789,-11.972509795950003,0,1,January,1.0,11,0
2018-01-01 11:40:00,212.566192626953,4.50565099716186,223.196784083793,224.950500488281,10.630591456839994,0,1,January,0.9523712158287683,11,0
2018-01-01 11:50:00,222.610000610351,4.54339790344238,231.242507343633,229.12759399414,8.632506733282014,0,1,January,0.9626690316047566,11,0
2018-01-01 12:00:00,194.181198120117,4.32376098632812,185.598479588255,227.039993286132,-8.582718531861985,0,1,January,1.0,12,0
2018-01-01 12:10:00,82.6407470703125,3.63443708419799,68.5028197987886,230.31460571289,-14.137927271523909,0,1,January,1.0,12,0
2018-01-01 12:20:00,75.8952178955078,3.70551204681396,78.3961653540173,233.953292846679,2.5009474585095006,0,1,January,0.9680985996290016,12,0
2018-01-01 12:30:00,41.9472389221191,3.25396800041198,29.2869556318446,233.06590270996,-12.6602832902745,0,1,January,1.0,12,0
2018-01-01 12:40:00,118.534599304199,3.77513694763183,88.8713653309387,227.753494262695,-29.663233973260304,0,1,January,1.0,12,0
2018-01-01 12:50:00,250.755905151367,4.69350099563598,264.119257409418,229.896606445312,13.363352258051036,0,1,January,0.9494040972660461,12,0
